age,gender,residence,competative_exams,access_to_internet,study_hours_per_day,has_scholarship,extracurricular_activities,fam_fin_status,health,location,f_edu,m_edu,f_job,m_job,alcoholic,additional_tuition,fam_size,fam_relation,prev_percent_1,prev_percent_2,prev_percent_3,TARGET_PREDICTION_PERCENT
17,M,D,1.0,1.0,2.0,0,1,2,5,R,3,1,1,0,4,1,4,5,63,79.0,84.0,75.0
21,M,D,0.0,1.0,1.0,0,1,4,4,U,4,2,1,0,0,0,4,4,69,73.0,76.0,73.0
20,F,D,1.0,1.0,2.0,0,0,2,5,R,5,1,0,0,0,1,3,2,50,77.0,61.0,71.0
16,F,D,1.0,1.0,2.0,1,1,4,5,U,3,3,1,1,2,1,4,4,94,95.0,95.0,93.0
15,M,D,1.0,1.0,1.0,0,0,5,5,U,2,2,1,1,1,0,6,4,93,74.0,78.0,98.0
23,F,H,1.0,1.0,3.0,0,1,3,2,U,3,2,1,1,0,1,3,2,86,89.0,77.0,92.0
F,16,D,1.0,0.0,2.0,0,0,3,5,U,3,3,1,0,4,0,5,4,90,82.0,98.0,96.0
22,M,H,0.0,1.0,1.0,1,0,2,4,R,2,1,1,0,0,1,8,5,87,80.0,53.0,67.0
16,M,D,1.0,1.0,2.0,0,1,4,5,U,4,4,1,1,2,1,4,5,90,88.0,93.0,81.0
10,F,H,1.0,1.0,0.0,1,1,1,5,U,5,5,0,0,4,0,1,1,11,11.0,15.0,12.0
22,M,H,0.0,1.0,5.0,0,1,5,5,U,5,5,0,0,3,1,6,4,87,89.0,78.0,83.0
19,M,D,0.0,1.0,1.0,0,0,1,1,U,5,5,0,0,4,0,4,5,62,69.0,72.0,68.0
23,M,H,1.0,1.0,7.0,1,1,3,3,R,3,3,1,1,3,1,6,4,92,89.0,76.0,81.0
26,M,D,0.0,0.0,4.0,1,0,2,4,U,2,2,1,0,0,1,6,1,87,90.0,79.0,89.0
21,M,D,1.0,1.0,2.0,0,1,2,1,U,4,2,1,0,0,0,3,4,95,81.0,89.0,78.0
23,F,D,0.0,1.0,8.0,0,1,2,5,R,4,2,1,0,0,1,3,5,68,79.0,82.0,84.0
22,M,D,0.0,1.0,4.0,1,1,3,5,U,1,0,0,0,1,0,3,4,44,33.0,52.0,43.0
19,M,D,0.0,1.0,6.0,1,1,3,4,U,3,1,1,1,1,0,4,5,89,95.0,80.0,84.0
20,M,H,0.0,1.0,8.0,1,1,4,4,U,4,4,1,0,1,0,4,4,84,82.0,75.0,93.0
21,F,D,1.0,1.0,4.0,1,1,3,4,U,3,3,1,0,1,0,3,5,88,88.0,65.0,80.0
20,M,H,0.0,0.0,4.0,0,0,2,2,U,2,2,1,0,0,0,6,2,88,90.0,81.0,87.0
19,F,H,0.0,1.0,7.0,1,0,3,4,R,4,3,1,0,1,0,5,5,93,95.0,64.0,62.0
21,F,D,1.0,1.0,5.0,0,3,3,3,U,4,3,1,1,0,2,5,3,99,97.0,98.0,95.0
26,F,H,0.0,0.0,8.0,0,0,3,3,U,0,3,1,0,1,1,13,5,78,70.0,72.0,73.0
21,M,D,0.0,1.0,8.0,1,1,4,5,U,5,2,1,0,1,0,3,5,84,86.0,85.0,87.0
19,M,H,2.0,0.0,7.0,0,0,4,4,U,4,4,1,0,0,2,4,5,80,82.0,92.0,90.0
19,F,H,1.0,1.0,3.0,0,1,2,3,U,4,5,1,0,0,0,4,5,98,85.0,60.0,87.0
16,M,H,1.0,1.0,7.0,1,0,4,4,R,4,3,1,0,0,1,3,5,76,85.0,80.2,81.0
15,M,D,1.0,1.0,4.0,1,0,2,3,U,3,4,1,1,1,1,4,2,77,99.0,98.0,88.0
24,M,D,0.0,0.0,9.0,1,1,2,3,R,4,4,0,0,0,1,11,4,70,73.0,93.0,78.0
21,M,H,0.0,1.0,7.0,1,1,5,4,R,4,3,1,1,1,1,4,4,90,95.0,86.0,91.0
19,M,D,1.0,1.0,3.0,1,1,4,5,U,5,1,1,0,1,0,4,5,83,90.0,77.0,71.0
22,F,D,0.0,1.0,3.0,1,0,3,4,R,5,2,0,1,0,1,6,5,61,54.0,67.0,53.0
21,M,D,0.0,1.0,6.0,0,0,3,4,U,3,3,0,0,1,0,4,4,75,76.0,34.0,79.0
21,F,D,1.0,1.0,2.0,1,4,5,4,U,4,4,1,0,0,1,3,4,89,94.0,88.0,92.0
26,F,H,0.0,1.0,4.0,1,1,1,5,R,2,1,1,0,4,0,5,1,100,99.0,99.0,99.0
20,M,D,1.0,1.0,1.0,0,1,2,2,U,3,2,0,0,0,0,6,4,86,95.0,78.0,88.0
20,F,D,0.0,1.0,6.0,0,0,3,5,U,2,3,1,0,1,0,5,5,87,85.0,45.0,80.0
22,F,D,0.0,1.0,2.0,0,1,4,4,U,4,1,1,0,1,0,4,4,87,90.0,88.0,87.0
20,F,D,0.0,0.0,4.0,0,0,4,3,U,4,3,0,1,1,0,4,2,90,91.0,80.0,85.0
21,F,D,0.0,1.0,1.0,0,1,2,4,U,4,2,0,0,0,0,4,4,66.5,63.2,62.0,63.2
19,F,D,0.0,1.0,5.0,1,1,2,5,U,5,5,1,1,0,0,3,5,87,88.0,85.0,85.0
24,M,H,1.0,1.0,4.0,0,0,2,5,R,5,3,1,0,0,1,3,5,49,53.0,77.0,58.0
19,F,H,1.0,1.0,6.0,1,0,1,4,U,5,4,1,1,4,1,3,3,71,52.0,74.0,66.0
18,M,D,3.0,0.0,4.0,1,2,4,4,U,3,5,1,0,0,0,3,4,82,81.0,89.0,88.0
18,F,D,3.0,2.0,1.0,2,3,5,3,U,5,4,1,0,0,0,5,5,94,100.0,93.0,92.0
19,M,D,1.0,1.0,9.0,0,0,3,4,R,4,1,1,0,2,0,4,3,66,71.0,55.0,68.0
21,F,D,0.0,1.0,8.0,1,1,3,4,U,1,1,1,0,2,0,4,4,61,61.0,61.0,72.0
19,M,H,1.0,0.0,4.0,1,0,5,3,R,4,2,1,0,0,0,5,3,51,82.0,88.0,72.0
19,M,D,0.0,0.0,3.0,0,0,1,3,U,1,2,1,1,0,1,6,3,89.65,87.37,83.34,90.23
19,M,D,0.0,1.0,7.0,1,0,5,5,U,2,4,1,0,4,1,5,4,62.41,60.29,63.0,65.32
21,F,H,1.0,1.0,5.0,0,0,4,4,U,4,3,1,0,0,0,6,5,92,81.0,80.0,79.0
22,F,H,0.0,1.0,10.0,1,0,2,4,R,2,1,1,0,2,0,3,4,79,77.0,79.0,98.0
25,M,D,1.0,1.0,4.0,0,1,3,3,U,5,1,1,0,0,1,3,2,88,86.0,71.0,82.0
19,M,D,1.0,1.0,6.0,0,1,3,5,U,5,3,1,1,1,0,4,5,86,88.0,83.0,70.0
15,F,D,0.0,0.0,5.0,1,0,4,2,R,1,2,1,0,1,0,9,2,88,87.0,76.0,83.0
16,F,D,1.0,0.0,2.0,0,0,3,5,U,3,3,1,1,1,0,4,4,67,75.0,65.0,78.0
7,F,H,0.0,0.0,1.0,1,0,1,3,U,4,0,1,0,0,1,4,5,84,65.0,70.0,73.0
24,M,D,0.0,1.0,5.0,1,0,4,4,R,2,1,1,0,3,1,4,3,82,88.0,75.0,99.0
21,M,H,1.0,1.0,6.0,1,1,2,4,U,2,1,1,0,1,0,5,5,82,82.0,46.0,85.0
21,M,H,0.0,1.0,3.0,2,2,3,4,U,4,2,1,0,0,2,3,3,89,99.0,88.0,94.0
21,F,D,0.0,1.0,2.0,0,1,1,2,U,4,3,1,0,0,0,3,4,96,75.0,75.0,77.0
20,M,D,1.0,1.0,4.0,1,1,4,5,U,4,3,1,0,1,1,4,5,90,65.0,83.0,77.0
21,M,H,1.0,1.0,6.0,1,0,4,4,R,5,3,1,1,2,1,3,5,78,79.0,56.0,83.0
F,16,D,1.0,1.0,2.0,0,1,4,1,R,1,2,1,1,2,1,4,4,31,45.0,50.0,46.0
19,M,D,0.0,1.0,6.0,1,1,3,4,U,3,1,1,1,1,0,4,5,89,95.0,80.0,84.0
21,M,D,0.0,0.0,4.0,1,1,4,4,U,4,4,1,0,1,1,4,4,86,89.0,80.0,93.0
19,M,D,1.0,1.0,1.0,0,1,2,2,U,3,2,1,0,0,0,4,5,83,51.0,63.0,78.0
21,M,D,0.0,0.0,4.0,1,1,3,4,U,3,3,1,1,1,1,3,4,88,91.0,78.0,87.0
21,F,D,1.0,1.0,5.0,0,0,3,4,U,4,4,1,0,1,0,6,5,86,84.0,87.0,85.0
21,F,H,0.0,1.0,0.0,0,1,3,4,U,1,1,1,0,1,0,5,5,80,81.0,80.0,80.0
20,M,H,0.0,1.0,2.0,0,1,2,3,U,4,2,0,0,1,0,3,3,97,68.0,57.0,76.0
22,M,H,0.0,1.0,2.0,0,1,3,3,R,3,3,1,0,3,0,4,4,88,83.0,64.0,78.0
16,F,D,1.0,1.0,6.0,0,0,2,2,U,5,5,1,0,0,1,6,4,95,92.0,94.08,76.0
19,M,H,1.0,1.0,7.0,1,1,4,5,R,4,4,0,0,2,0,4,4,71,79.0,91.0,72.0
20,F,H,0.0,1.0,2.0,1,1,3,3,R,3,1,0,0,1,0,5,5,79,79.0,60.0,82.0
8,F,H,0.0,0.0,5.0,0,1,4,3,R,4,2,1,1,0,1,5,4,87,74.0,79.0,80.0
20,M,D,0.0,1.0,5.0,0,1,4,5,U,3,4,0,0,1,0,4,5,76,80.0,76.0,95.0
20,M,D,0.0,1.0,1.0,0,1,2,3,U,3,3,0,0,0,0,4,4,84,75.0,66.0,75.0
15,F,D,0.0,1.0,2.0,0,0,3,5,U,4,4,1,1,2,0,4,4,76,80.0,83.0,80.0
20,M,H,0.0,1.0,2.0,0,1,3,3,U,2,3,0,1,0,1,5,5,90,71.0,77.0,61.0
20,M,D,1.0,1.0,2.0,1,1,3,4,U,1,4,0,1,1,0,3,5,90,76.0,65.0,30.0
20,F,H,1.0,1.0,8.0,1,0,5,4,R,5,1,1,0,4,1,5,5,82,88.0,82.0,99.0
22,F,D,1.0,1.0,7.0,0,0,3,4,R,0,0,0,0,1,1,3,4,69.85,65.81,67.57,72.21
20,M,H,0.0,1.0,1.0,1,1,3,4,U,4,3,1,0,1,0,5,3,81,83.0,47.0,87.0
23,M,D,1.0,1.0,7.0,1,1,2,4,R,2,1,0,0,1,0,4,3,63,67.0,90.0,75.0
22,M,D,0.0,1.0,7.0,0,0,4,1,R,2,3,0,1,1,0,3,2,66.95,71.02,71.8,70.45
23,F,H,1.0,1.0,6.0,1,1,3,5,R,2,5,1,0,0,1,4,5,51,73.0,52.0,83.0
22,M,D,0.0,1.0,4.0,1,1,5,5,U,2,2,1,0,1,0,4,5,75,77.0,78.0,77.0
23,M,H,0.0,1.0,5.0,0,1,2,5,U,1,1,0,0,0,1,5,4,79,95.0,71.0,59.0
M,15,H,1.0,1.0,4.0,0,1,2,3,U,4,4,0,0,2,1,3,1,86,84.0,76.0,80.0
F,17,D,0.0,1.0,2.0,0,0,1,3,R,1,1,1,0,3,1,3,5,89,87.0,57.0,70.0
20,F,H,0.0,1.0,4.0,1,0,4,5,U,5,4,0,0,0,1,6,2,94,92.0,78.0,90.0
15,M,D,1.0,1.0,1.0,0,0,4,5,U,4,4,1,1,2,0,1,5,86,75.0,92.0,78.0
20,M,D,1.0,1.0,18.0,1,0,3,4,R,2,2,1,0,0,0,4,5,94.6,96.4,80.0,80.0
22,F,D,0.0,1.0,7.0,0,1,2,5,R,2,2,1,0,1,0,4,5,86,82.0,80.0,82.0
16,M,H,0.0,1.0,2.0,0,1,3,5,U,2,2,1,1,2,0,3,5,87,78.0,98.0,92.0
27,M,D,0.0,0.0,6.0,0,1,4,5,R,1,3,1,1,4,0,5,2,71,82.0,79.0,71.0
18,F,H,0.0,1.0,1.0,1,1,3,2,R,3,3,0,0,1,0,4,5,70,75.0,90.0,89.0
19,M,D,1.0,1.0,8.0,1,1,1,5,U,2,3,0,0,1,0,4,5,88,90.0,82.0,79.0
28,M,H,1.0,1.0,5.0,0,1,3,5,R,1,1,1,0,3,1,4,2,51,57.0,66.0,77.0
21,M,H,1.0,0.0,2.0,1,0,5,5,R,3,4,1,0,4,1,3,4,58.24,59.87,56.73,59.11
19,M,H,0.0,1.0,3.0,1,1,4,5,U,4,3,1,0,1,0,5,5,90,97.0,78.0,77.0
20,M,H,1.0,1.0,5.0,0,0,3,3,U,2,2,1,0,0,1,5,5,95,50.0,59.0,64.0
21,M,D,0.0,1.0,4.0,1,1,1,3,U,2,2,0,1,1,0,4,4,88,88.0,45.0,84.0
M,16,D,1.0,1.0,1.0,1,0,4,5,U,3,2,0,1,3,1,5,5,56,55.0,45.0,51.0
22,M,D,0.0,1.0,5.0,1,1,5,5,R,5,4,1,1,0,1,3,2,73,69.0,81.0,97.0
20,M,H,0.0,1.0,0.0,0,0,3,3,U,5,4,0,0,4,1,5,3,98,88.0,98.0,95.0
20,M,D,1.0,0.0,2.0,1,0,5,4,R,1,1,0,0,1,0,6,5,86,55.0,98.0,98.0
21,M,D,0.0,1.0,3.0,0,0,1,2,U,3,5,1,0,1,1,4,5,80,80.0,92.0,80.0
21,M,D,0.0,1.0,2.0,0,1,3,5,U,3,5,1,0,1,0,4,5,66,67.0,68.0,71.0
20,F,H,0.0,1.0,1.0,0,1,4,2,R,4,3,1,1,0,0,3,4,82,85.0,83.0,90.0
25,F,D,0.0,1.0,2.0,0,1,3,2,U,3,3,1,0,1,1,5,5,82,86.0,59.0,86.0
21,F,D,1.0,0.0,4.0,0,4,5,4,U,5,5,1,1,0,0,3,5,78,82.0,99.0,89.0
21,F,H,0.0,1.0,6.0,0,1,3,4,R,5,5,1,1,0,1,6,3,54,58.0,62.0,88.0
F,16,D,1.0,0.0,2.0,0,1,2,4,R,3,3,0,1,1,0,4,5,98,95.0,95.0,96.0
25,F,D,1.0,1.0,2.0,0,1,2,3,U,4,4,0,0,0,0,3,3,98,81.0,74.0,75.0
21,M,H,0.0,1.0,5.0,0,1,2,4,R,5,5,1,0,4,1,5,4,50.61,54.68,53.5,57.82
22,M,H,1.0,1.0,4.0,0,1,5,1,R,2,5,0,1,1,1,4,2,74.35,77.02,72.99,76.92
18,F,D,0.0,0.0,4.0,2,1,5,3,U,3,4,1,1,0,0,3,5,98,95.0,97.0,94.0
20,M,H,0.0,1.0,2.0,1,0,3,4,R,3,2,0,0,1,0,5,4,93,96.0,78.0,88.0
24,F,H,1.0,1.0,5.0,1,1,1,3,R,3,1,1,0,2,1,5,2,77,83.0,68.0,74.0
16,M,D,0.0,1.0,1.0,0,0,3,5,U,4,4,1,1,1,1,4,3,54,85.0,98.0,79.0
21,F,D,1.0,2.0,1.0,2,2,5,4,U,2,3,1,0,0,0,3,3,90,91.0,89.0,88.0
20,M,D,0.0,1.0,3.0,0,0,1,4,R,1,0,0,0,3,0,4,5,72,80.0,72.0,75.0
16,F,D,0.0,1.0,1.0,0,0,3,5,U,2,2,1,1,1,0,5,1,74,77.0,74.0,76.0
15,M,D,0.0,1.0,2.0,0,0,4,1,U,3,2,1,1,1,0,3,4,67,75.0,65.0,78.0
19,M,H,0.0,1.0,3.0,0,1,4,5,U,5,4,1,1,0,1,3,5,94,95.0,96.0,92.0
23,F,D,1.0,1.0,5.0,0,0,1,5,U,5,4,0,1,0,1,2,1,65,75.0,70.0,95.0
21,F,H,1.0,0.0,8.0,0,1,3,3,U,5,1,1,0,1,0,1,2,77,89.0,70.0,78.0
21,M,D,0.0,1.0,2.0,0,1,3,5,U,3,5,1,0,1,0,4,5,66,67.0,68.0,71.0
19,M,D,1.0,1.0,6.0,0,1,4,5,U,5,4,1,1,0,0,3,5,95,93.0,91.0,92.0
19,F,D,0.0,1.0,4.0,0,1,3,3,R,5,3,1,0,0,0,4,5,98,97.0,94.0,95.0
26,M,H,1.0,1.0,4.0,1,1,3,5,R,4,1,1,0,4,1,3,5,78,80.0,82.0,99.0
F,15,D,1.0,1.0,3.0,1,1,5,4,R,2,1,1,0,2,1,4,5,77,66.0,69.0,75.0
22,F,H,0.0,1.0,5.0,0,1,5,5,R,5,5,0,0,3,1,6,5,89,88.0,77.0,83.0
19,F,D,0.0,1.0,3.0,0,1,3,2,U,2,0,0,1,2,1,3,3,65.15,69.37,70.31,71.62
16,F,D,0.0,1.0,3.0,1,1,4,4,U,3,4,0,1,4,1,4,3,94,84.0,80.0,86.0
20,F,H,0.0,0.0,6.0,1,0,3,4,U,1,0,1,1,4,0,3,1,89.43,86.82,84.29,88.04
23,F,D,0.0,0.0,5.0,0,1,5,5,R,2,5,0,0,0,0,5,5,86,65.0,97.0,95.0
17,F,D,0.0,1.0,4.0,0,1,4,5,R,1,2,0,1,1,1,14,4,91,79.0,89.0,86.0
24,M,D,0.0,0.0,3.0,1,1,5,1,R,5,5,1,1,1,0,6,1,89,92.0,78.0,97.0
20,M,D,2.0,3.0,0.0,0,2,4,5,U,5,5,1,1,0,1,4,5,86,95.0,98.0,94.0
19,F,D,1.0,1.0,2.0,0,1,3,4,U,4,4,1,1,1,0,3,4,82,85.0,81.0,82.0
21,M,D,1.0,0.0,5.0,0,1,2,2,U,3,5,1,0,2,1,2,3,50,79.0,60.0,90.0
23,M,D,0.0,0.0,2.0,0,0,4,4,R,2,5,1,0,1,0,4,5,82,69.0,54.0,64.0
22,M,D,0.0,1.0,2.0,0,1,1,4,R,2,2,1,0,0,1,4,4,87,87.0,82.0,85.0
20,M,D,0.0,0.0,3.0,0,0,2,4,R,3,1,1,0,3,0,4,5,33,30.0,30.0,31.0
17,M,H,1.0,0.0,9.0,1,0,1,3,R,1,0,0,0,0,1,11,5,80,70.0,68.0,72.0
16,F,D,1.0,1.0,2.0,0,0,4,3,U,4,3,1,0,2,1,4,2,67,78.0,91.0,78.0
19,M,H,1.0,1.0,9.0,0,1,5,5,R,5,5,1,0,0,1,5,5,78,79.0,80.0,81.0
22,M,H,0.0,1.0,5.0,0,1,5,5,U,5,5,0,1,3,1,6,4,87,89.0,78.0,83.0
21,F,H,0.0,0.0,8.0,0,0,1,3,R,1,0,0,0,2,0,2,3,51.96,49.33,50.9,50.89
20,M,H,1.0,1.0,1.0,0,0,3,5,R,5,4,1,0,0,1,4,5,91,75.0,84.0,81.0
20,M,D,1.0,1.0,1.0,0,0,4,4,U,4,3,1,0,0,0,3,4,87,75.0,75.0,80.0
19,M,H,1.0,1.0,3.0,0,1,5,4,U,5,3,0,0,1,1,4,5,95,92.0,79.0,89.0
16,M,D,0.0,1.0,2.0,0,1,4,5,U,4,4,1,1,5,0,4,4,86,89.0,80.0,89.0
27,F,D,0.0,1.0,10.0,1,0,3,3,R,1,1,1,1,3,1,5,5,80,85.0,75.0,95.0
21,F,D,0.0,1.0,2.0,1,1,2,3,U,3,4,0,1,0,1,5,4,67,90.0,41.0,54.0
19,M,D,0.0,1.0,6.0,0,1,4,5,U,5,4,1,1,0,0,4,5,97,94.0,96.0,95.0
23,M,H,1.0,1.0,10.0,1,1,3,3,U,5,3,1,1,0,0,3,1,76,67.0,81.0,75.0
20,F,H,0.0,1.0,3.0,1,1,4,5,U,5,5,1,0,0,1,5,3,87,92.0,88.8,90.0
15,F,D,0.0,1.0,2.0,0,0,4,5,U,4,2,1,1,1,0,2,4,60,49.0,68.0,66.0
26,F,H,0.0,0.0,9.0,1,1,3,3,R,3,2,1,0,3,1,4,5,69,61.0,64.0,63.0
22,M,H,1.0,1.0,5.0,0,1,3,4,U,3,3,1,0,2,1,6,4,70,76.0,62.0,69.0
16,M,D,0.0,1.0,1.0,0,1,2,5,U,4,3,1,1,1,0,3,3,85,80.0,75.0,82.0
23,M,D,0.0,1.0,10.0,0,1,1,5,U,2,3,0,0,0,0,3,4,71,62.0,68.0,79.0
27,M,D,0.0,0.0,8.0,1,1,5,3,U,5,3,1,1,3,1,5,5,32,50.0,34.0,39.0
19,F,H,0.0,1.0,4.0,0,1,4,2,U,5,4,1,1,0,0,4,5,96,97.0,95.0,96.0
F,16,D,0.0,1.0,4.0,0,0,2,5,R,3,1,0,0,1,1,3,4,76,72.0,89.0,75.0
17,M,D,1.0,1.0,3.0,0,1,3,2,U,3,3,1,1,2,0,5,4,96,86.0,54.0,75.0
21,M,D,0.0,1.0,1.0,0,1,3,3,U,3,2,1,0,1,0,4,4,82,70.0,75.0,80.0
19,F,D,3.0,3.0,3.0,0,0,3,3,R,4,2,1,0,0,1,4,3,91,85.0,90.0,89.0
21,M,H,0.0,1.0,4.0,1,1,2,3,R,3,1,1,0,1,0,5,3,87,93.0,94.0,91.0
21,M,H,0.0,1.0,4.0,1,1,5,4,U,4,2,0,0,0,1,5,4,68,99.0,96.0,54.0
26,F,H,1.0,0.0,10.0,1,0,5,4,R,3,2,1,1,1,1,3,4,65,77.0,66.0,92.0
19,M,H,0.0,1.0,7.0,0,1,3,5,U,5,5,1,1,0,0,4,2,57,68.0,58.0,63.0
27,M,H,1.0,1.0,9.0,0,1,2,3,R,3,2,1,0,3,0,5,2,65,81.0,59.0,70.0
24,F,D,0.0,1.0,1.0,0,1,4,5,U,3,4,0,0,0,0,5,5,54,62.0,88.0,80.0
21,M,H,1.0,0.0,4.0,1,0,4,5,R,1,5,0,0,0,0,6,4,86,98.0,98.0,91.0
19,F,D,0.0,0.0,6.0,0,1,1,4,R,4,1,1,0,3,0,3,3,51,81.0,69.0,83.0
26,M,D,1.0,0.0,7.0,1,0,4,3,U,0,1,1,0,1,0,5,2,96,71.0,94.0,87.0
19,F,D,2.0,0.0,5.0,1,4,3,5,U,4,4,1,1,0,2,4,4,88,94.0,100.0,93.0
16,F,D,1.0,1.0,3.0,1,0,3,3,U,3,4,1,0,1,1,4,5,80,92.0,96.0,89.0
24,M,H,0.0,0.0,5.0,1,1,1,5,R,1,1,1,1,4,1,3,3,79,59.0,61.0,82.0
16,F,D,0.0,1.0,2.0,1,1,1,5,U,2,2,1,0,2,1,3,4,50,74.0,64.0,90.0
20,M,D,0.0,1.0,0.0,0,1,4,4,U,4,4,1,1,1,0,4,5,80,80.0,80.0,76.0
22,M,D,0.0,1.0,3.0,1,1,3,4,R,3,4,1,0,0,1,5,4,85,88.0,76.0,82.0
24,F,H,1.0,1.0,3.0,0,0,4,2,U,3,3,1,1,1,1,4,2,88,91.0,79.0,98.0
18,M,D,1.0,1.0,2.0,0,1,2,2,R,1,1,1,0,1,0,11,3,85,91.0,71.0,82.0
19,M,H,1.0,1.0,2.0,0,1,4,5,U,5,5,1,1,0,0,3,5,35,60.0,41.0,44.0
21,M,H,1.0,1.0,4.0,0,1,2,4,R,3,5,1,0,4,0,6,5,74,64.0,84.0,71.0
23,M,D,1.0,1.0,5.0,1,0,1,4,R,3,2,1,0,4,1,5,3,65,76.0,73.0,74.0
F,15,D,1.0,0.0,1.0,0,1,3,5,R,2,3,0,1,1,0,4,3,55,45.0,65.0,60.0
18,M,H,1.0,1.0,6.0,1,1,3,4,U,3,1,0,0,1,0,6,5,71,85.0,89.0,91.0
24,F,D,0.0,1.0,12.0,1,0,5,4,R,2,1,1,0,0,1,5,4,53,39.0,55.0,49.0
19,M,D,0.0,0.0,8.0,1,1,4,2,R,2,2,1,1,1,1,3,4,82.11,80.72,80.97,84.35
20,F,D,0.0,1.0,4.0,0,0,3,3,U,3,3,1,1,1,0,4,3,92,89.0,76.0,81.0
19,F,D,0.0,1.0,2.0,1,1,1,4,U,5,3,1,1,3,1,3,2,54,41.0,61.0,52.0
21,M,H,0.0,1.0,3.0,1,0,4,3,U,3,4,1,1,1,0,5,4,87,86.3,88.8,87.0
19,M,H,0.0,1.0,8.0,0,1,4,5,U,3,5,1,1,1,0,3,5,90,94.0,80.0,75.0
19,F,D,0.0,1.0,1.0,0,1,3,2,U,3,3,1,0,0,0,3,5,58,90.0,68.0,75.0
24,M,D,1.0,0.0,7.0,0,0,4,3,R,4,3,1,1,3,0,3,1,78,57.0,65.0,85.0
19,F,D,1.0,1.0,5.0,1,0,4,5,U,3,4,1,1,0,0,4,4,79.6,79.8,82.0,82.0
20,F,H,2.0,3.0,3.0,1,1,4,4,U,5,5,1,0,0,0,5,3,91,92.0,90.0,89.0
19,M,H,1.0,1.0,2.0,0,1,3,3,U,4,5,1,0,2,0,3,5,87,69.0,45.0,85.0
24,M,D,0.0,1.0,7.0,1,0,4,5,R,2,1,1,0,3,0,3,3,85,82.0,73.0,99.0
21,M,D,2.0,1.0,3.0,0,0,5,5,U,4,2,1,1,0,2,5,5,83,84.0,90.0,86.0
19,M,D,0.0,1.0,1.0,0,0,2,1,U,5,5,0,0,1,1,4,1,79,76.0,68.0,74.0
20,M,H,1.0,0.0,8.0,1,1,2,5,R,4,3,0,1,2,1,3,2,65,54.0,74.0,80.0
21,F,D,1.0,1.0,4.0,1,1,5,5,U,4,4,1,1,0,1,10,5,85,80.0,75.0,82.0
18,F,D,1.0,1.0,6.0,1,0,5,5,R,3,1,1,1,3,0,5,1,60,84.0,72.0,68.0
M,15,D,1.0,1.0,2.0,0,0,3,1,R,3,2,1,1,0,1,7,4,87,80.0,83.0,82.0
21,M,D,0.0,1.0,2.0,0,1,4,5,U,1,1,1,1,1,0,5,5,79,78.0,77.0,75.0
26,M,D,0.0,0.0,4.0,1,0,2,4,R,2,2,1,0,0,1,6,1,87,90.0,79.0,89.0
22,M,H,1.0,1.0,6.0,1,1,2,4,U,1,3,1,0,0,0,9,5,67,98.0,60.0,49.0
16,F,H,1.0,1.0,2.0,0,0,3,5,U,4,2,1,1,1,0,4,4,99,59.0,89.0,95.0
21,M,D,1.0,1.0,6.0,1,1,3,3,R,3,3,0,0,2,1,5,5,90,90.0,78.0,83.0
22,F,H,0.0,1.0,5.0,0,1,5,5,U,5,5,1,0,3,1,6,5,87,91.0,82.0,86.0
15,M,D,0.0,0.0,1.0,0,0,1,5,U,4,2,1,1,3,0,6,5,56,73.0,49.0,88.0
20,M,H,0.0,1.0,4.0,1,0,1,5,R,1,1,0,0,1,0,5,5,80,77.0,75.0,87.0
21,F,H,0.0,1.0,4.0,1,1,3,5,U,1,1,0,0,1,0,4,5,85,82.0,66.0,58.0
20,M,D,0.0,1.0,2.0,0,1,3,4,U,2,2,1,0,1,0,4,5,81,81.0,83.0,82.0
F,16,D,0.0,0.0,2.0,1,0,2,2,R,3,1,1,0,3,1,3,3,87,90.0,83.0,88.0
22,F,D,0.0,0.0,2.0,0,1,3,5,U,1,3,1,1,1,0,4,5,84,78.0,75.0,82.0
7,M,D,0.0,1.0,8.0,1,1,3,3,U,5,4,1,0,0,1,11,3,68,90.0,82.0,80.0
21,F,H,0.0,1.0,3.0,1,0,2,1,U,4,4,1,1,0,0,4,2,71,75.0,80.0,72.0
20,F,H,1.0,1.0,4.0,0,1,5,3,U,5,3,1,1,1,1,6,1,90,92.0,78.0,90.0
24,M,D,0.0,0.0,5.0,1,0,4,4,U,4,4,1,0,1,1,4,4,89,92.0,79.0,90.0
18,F,D,0.0,0.0,5.0,0,0,4,4,U,3,3,0,0,2,1,3,5,81.98,86.85,84.45,85.29
20,M,D,0.0,1.0,8.0,0,0,1,3,U,2,2,0,0,1,0,3,4,87,90.0,90.0,78.0
21,F,D,1.0,1.0,5.0,0,0,2,4,U,5,5,1,0,0,0,6,5,86,84.0,87.0,85.0
19,F,D,0.0,1.0,4.0,1,1,5,5,R,5,5,1,1,0,0,3,5,46,69.0,58.0,55.0
22,F,D,0.0,1.0,5.0,1,1,3,5,U,3,1,1,0,1,0,3,4,75,73.0,73.0,77.0
20,M,H,1.0,0.0,4.0,0,1,4,2,U,3,5,1,1,2,1,2,3,50,74.0,64.0,90.0
22,F,H,1.0,1.0,3.0,0,1,2,4,R,1,5,1,0,0,1,6,5,94,98.0,87.0,56.0
21,F,H,1.0,1.0,6.0,1,1,3,5,U,3,1,1,0,1,0,4,5,84,84.0,76.0,83.0
24,M,H,1.0,1.0,10.0,0,1,3,4,R,3,3,0,0,1,1,7,5,81,91.0,65.0,79.0
